0.000	0	54
49.851	0.1	53
105.103	0.2	52
159.466	0.3	51
212.969	0.4	50
265.638	0.4	50
317.498	0.5	49
368.575	0.6	48
418.844	0.7	47
468.381	0.8	46
517.205	0.9	46
565.298	1	45
612.714	1.1	44
659.459	1.1	44
705.548	1.2	43
751.005	1.3	43
795.839	1.4	42
840.069	1.5	41
883.717	1.6	41
926.779	1.6	40
969.289	1.7	40
1011.254	1.8	39
1052.677	1.9	39
1093.584	2	38
1133.985	2.1	38
1173.890	2.1	37
1213.304	2.2	37
1252.244	2.3	36
1290.722	2.4	36
1328.746	2.5	35
1366.328	2.5	35
1403.476	2.6	35
1440.199	2.7	34
1476.508	2.8	34
1512.410	2.9	33
1547.914	2.9	33
1583.028	3	33
1617.762	3.1	32
1652.123	3.2	32
1686.113	3.2	32
1719.745	3.3	31
1753.027	3.4	31
1785.965	3.5	31
1818.563	3.6	30
1850.828	3.6	30
1882.771	3.7	30
1914.394	3.8	29
1945.701	3.9	29
1976.704	3.9	29
2007.403	4	29
2037.807	4.1	28
2067.921	4.2	28
2097.747	4.2	28
2127.296	4.3	28
2156.566	4.4	27
2185.568	4.5	27
2214.303	4.5	27
2242.777	4.6	27
2270.995	4.7	26
2298.958	4.8	26
2326.675	4.8	26
2354.148	4.9	26
2381.379	5	25
2408.376	5.1	25
2435.141	5.1	25
2461.676	5.2	25
2487.987	5.3	25
2514.078	5.3	24
2539.951	5.4	24
2565.608	5.5	24
2591.055	5.6	24
2616.295	5.6	24
2641.331	5.7	23
2666.165	5.8	23
2690.802	5.8	23
2715.243	5.9	23
2739.492	6	23
2763.552	6.1	23
2787.424	6.1	22
2811.113	6.2	22
2834.621	6.3	22
2857.950	6.3	22
2881.103	6.4	22
2904.083	6.5	22
2926.891	6.5	21
2949.531	6.6	21
2972.005	6.7	21
2994.314	6.8	21
3016.463	6.8	21
3038.452	6.9	21
3060.283	7	21
3081.960	7	20
3103.482	7.1	20
3124.854	7.2	20
3146.078	7.2	20
3167.154	7.3	20
3188.085	7.4	20
3208.872	7.4	20
3229.519	7.5	20
3250.026	7.6	19
3270.394	7.6	19
3290.627	7.7	19
3310.726	7.8	19
3330.692	7.8	19
3350.527	7.9	19
3370.233	8	19
3389.810	8	19
3409.263	8.1	18
3428.589	8.2	18
3447.793	8.2	18
3466.875	8.3	18
3485.837	8.4	18
3504.680	8.4	18
3523.406	8.5	18
3542.016	8.6	18
3560.511	8.6	18
3578.892	8.7	18
3597.163	8.8	17
3615.321	8.8	17
3633.372	8.9	17
3651.313	8.9	17
3669.147	9	17
3686.876	9.1	17
3704.500	9.1	17
3722.021	9.2	17
3739.439	9.3	17
3756.756	9.3	17
3773.974	9.4	17
3791.092	9.5	16
3808.112	9.5	16
3825.036	9.6	16
3841.864	9.6	16
3858.596	9.7	16
3875.235	9.8	16
3891.782	9.8	16
3908.236	9.9	16
3924.599	10	16
3940.873	10	16
3957.058	10.1	16
3973.155	10.1	16
3989.164	10.2	16
4005.087	10.3	15
4020.924	10.3	15
4036.677	10.4	15
4052.347	10.4	15
4067.933	10.5	15
4083.438	10.6	15
4098.861	10.6	15
4114.203	10.7	15
4129.466	10.8	15
4144.650	10.8	15
4159.755	10.9	15
4174.784	10.9	15
4189.735	11	15
4204.611	11.1	15
4219.412	11.1	15
4234.138	11.2	14
4248.790	11.2	14
4263.369	11.3	14
4277.876	11.4	14
4292.311	11.4	14
4306.674	11.5	14
4320.968	11.5	14
4335.191	11.6	14
4349.345	11.7	14
4363.431	11.7	14
4377.449	11.8	14
4391.399	11.8	14
4405.283	11.9	14
4419.100	11.9	14
4432.852	12	14
4446.539	12.1	14
4460.161	12.1	14
4473.720	12.2	14
4487.215	12.2	13
