0.000	0	0
1.545	0	0
4.509	0	0
7.320	0.1	0
9.992	0.1	0
12.539	0.1	0
14.972	0.1	0
17.300	0.1	0
19.533	0.2	0
21.670	0.2	0
23.721	0.2	0
25.697	0.2	0
27.606	0.2	0
29.451	0.3	0
31.236	0.3	0
32.958	0.3	0
34.621	0.3	0
36.237	0.3	0
37.808	0.3	0
39.329	0.4	0
40.804	0.4	0
42.242	0.4	0
43.643	0.4	0
45.000	0.4	0
46.328	0.4	0
47.622	0.5	0
48.880	0.5	0
50.114	0.5	0
51.312	0.5	0
52.487	0.5	0
53.634	0.5	0
54.755	0.6	0
55.854	0.6	0
56.926	0.6	0
57.981	0.6	0
59.008	0.6	0
60.020	0.6	0
61.007	0.6	0
61.980	0.7	0
62.929	0.7	0
63.865	0.7	0
64.780	0.7	0
65.681	0.7	0
66.564	0.7	0
67.433	0.7	0
68.287	0.8	0
69.126	0.8	0
69.953	0.8	0
70.763	0.8	0
71.561	0.8	0
72.348	0.8	0
73.120	0.8	0
73.882	0.9	0
74.631	0.9	0
75.369	0.9	0
76.098	0.9	0
76.813	0.9	0
77.520	0.9	0
78.217	0.9	0
78.902	1	0
79.579	1	0
80.247	1	0
80.905	1	0
81.554	1	0
82.195	1	0
82.828	1	0
83.452	1	0
84.068	1.1	0
84.677	1.1	0
85.278	1.1	0
85.871	1.1	0
86.457	1.1	0
87.037	1.1	0
87.609	1.1	0
88.173	1.1	0
88.732	1.2	0
89.285	1.2	0
89.831	1.2	0
90.370	1.2	0
90.903	1.2	0
91.431	1.2	0
91.953	1.2	0
92.470	1.2	0
92.980	1.3	0
93.485	1.3	0
93.984	1.3	0
94.479	1.3	0
94.969	1.3	0
95.453	1.3	0
95.931	1.3	0
96.406	1.3	0
96.875	1.3	0
97.341	1.4	0
97.801	1.4	0
98.257	1.4	0
98.708	1.4	0
99.155	1.4	0
99.598	1.4	0
100.036	1.4	0
100.471	1.4	0
100.902	1.4	0
101.328	1.5	0
101.751	1.5	0
102.169	1.5	0
102.584	1.5	0
102.995	1.5	0
103.402	1.5	0
103.806	1.5	0
104.207	1.5	0
104.604	1.5	0
104.997	1.6	0
105.388	1.6	0
105.774	1.6	0
106.158	1.6	0
106.538	1.6	0
106.915	1.6	0
107.289	1.6	0
107.660	1.6	0
108.028	1.6	0
108.392	1.7	0
108.754	1.7	0
109.114	1.7	0
109.470	1.7	0
109.823	1.7	0
110.174	1.7	0
110.522	1.7	0
110.867	1.7	0
111.210	1.7	0
111.550	1.7	0
111.887	1.8	0
112.222	1.8	0
112.554	1.8	0
